Q63639,Retinal dehydrogenase 2 [OS=Rattus norvegicus],23681006.66,23122575.88,27126656.74,23183566.44,26441922.02,23320510.32,22871239.44
Q9R1Z0,Voltage-dependent anion-selective channel protein 3 [OS=Rattus norvegicus],174193342.7,161610709.6,172026042.7,164778732.8,164325578.7,129398856.8,129629167
Q5FVK6,Coiled-coil and C2 domain-containing protein 1B [OS=Rattus norvegicus],10125491.04,14164062.6,9379431.82,11491970.38,8295762.192,8070833.796,16290861.94
Q05683,Glutamate decarboxylase 2 [OS=Rattus norvegicus],28398106.95,34080293.68,25486839.17,50605352.69,21937992.18,29529144.65,26841602.44
Q62826,Heterogeneous nuclear ribonucleoprotein M [OS=Rattus norvegicus],54221795.5,57730052.47,37890590.84,63905449.03,37745535.04,36787750.05,41837179.69
Q6AYR2,Protein NDRG3 [OS=Rattus norvegicus],23675809.64,26271683.04,34774153.51,26278774.75,23656156.98,19711833.94,20892304.56
P62909,Small ribosomal subunit protein uS3 [OS=Rattus norvegicus],91482278.34,83056642.1,69836588.72,74321778.5,62361666.93,75798534.9,65765980.58
Q5XIE6,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial [OS=Rattus norvegicus]",44899827.95,53903621.45,42376566.64,55299316.63,36660176.16,42309882.23,43382630.59
D3ZMY7,Cytosolic purine 5'-nucleotidase [OS=Rattus norvegicus],34369262.97,28144547.63,31636206.42,32671793.25,27681117.66,26091540.62,30863506.92
O35987,NSFL1 cofactor p47 [OS=Rattus norvegicus],22636992.57,31101256.05,17486866.36,33163223.53,25169791.06,32504410.67,33849395.61
Q07803,"Elongation factor G, mitochondrial [OS=Rattus norvegicus]",27067087.3,22383882.12,18792184.55,28908521.84,20909939.54,18593117.65,25055489.49
Q5XI32,F-actin-capping protein subunit beta [OS=Rattus norvegicus],71787871.98,69167897.88,76422165.51,72478752.7,65059430.58,61216163.22,68660994.28
O35821,Myb-binding protein 1A [OS=Rattus norvegicus],21297480.77,9421161.774,12479251.8,7317068.48,11224263.65,16268894.73,8096334.103
P16036,Solute carrier family 25 member 3 [OS=Rattus norvegicus],635211761.2,550729375.4,560499102.2,713735929.8,491560147.5,620391019.9,593896413.8
Q6AYK3,Inositol-3-phosphate synthase 1 [OS=Rattus norvegicus],56833871.4,58832825.01,62436232.78,54508430.69,56382347.98,55430117.07,43229631.03
P14173,Aromatic-L-amino-acid decarboxylase [OS=Rattus norvegicus],16144303.25,15955672.43,19780410.75,16634983.34,27537765.26,16644177.43,21832790.19
Q66HA6,ADP-ribosylation factor-like protein 8B [OS=Rattus norvegicus],77281457.47,84989115.46,164265161.7,99539685.75,127702386.7,135929548.8,81892327.8
Q9Z1B2,Glutathione S-transferase Mu 5 [OS=Rattus norvegicus],113160092.5,122110237,110422113,131593173.4,98777936.6,89255655.8,99296045.78
Q9JJ50,Hepatocyte growth factor-regulated tyrosine kinase substrate [OS=Rattus norvegicus],42432453.08,50512273.1,33510523.36,44556355.56,35613355.57,43458528.73,44751620.88
O08700,Vacuolar protein sorting-associated protein 45 [OS=Rattus norvegicus],37375688.74,38241859.12,36727035.99,43292099.47,37099680.74,36663586.54,35092775.44
P61203,COP9 signalosome complex subunit 2 [OS=Rattus norvegicus],74990739.18,72595595.96,73100361.23,81238764.81,58205638.06,54768919.68,74042373.2
Q9QX69,Glutathione S-transferase LANCL1 [OS=Rattus norvegicus],57428363.52,57025643.76,49509376.72,65982117.09,48236817.3,28461504.83,61057930.02
P09527,Ras-related protein Rab-7a [OS=Rattus norvegicus],79887044.46,84906200.85,73060594.41,81426187.13,73272875.22,60977434.1,66925468.09
P49088,Asparagine synthetase [glutamine-hydrolyzing] [OS=Rattus norvegicus],29487640.59,23885763.88,22211710.82,31417425.13,20372243.88,17168592.7,28589208.37
O08678,Serine/threonine-protein kinase MARK1 [OS=Rattus norvegicus],17195484.07,20375972.86,12857904.49,28068424.56,17901500.46,18238911.41,25930230.16
P60203,Myelin proteolipid protein [OS=Rattus norvegicus],22419816852,25872637905,19629518901,26945078399,23226303605,25426536838,28406103922
B2GUZ5,F-actin-capping protein subunit alpha-1 [OS=Rattus norvegicus],30576230.01,26676475.82,26820537.82,30633838.5,29339218.16,27995143.39,28382967.62
F1LQX4,Rho GTPase-activating protein 44 [OS=Rattus norvegicus],17356780.47,19627152.08,15665151.8,25790616.13,16835818.41,15871480.94,20774035.87
Q00438,Polypyrimidine tract-binding protein 1 [OS=Rattus norvegicus],41410831.8,38764948.83,47662056.89,34880981.94,40619862.3,25305489.94,29928875.33
P46413,Glutathione synthetase [OS=Rattus norvegicus],36976907.22,37987505.65,36003237.35,42183978.53,34520635.84,34046030.89,38222917.57
P52481,Adenylyl cyclase-associated protein 2 [OS=Rattus norvegicus],32135016.46,28463772.65,34492053.39,34832968.16,33669071.72,40011824.68,56729167.31
Q9Z2F5,C-terminal-binding protein 1 [OS=Rattus norvegicus],28620552.96,34209271.74,26041349.98,32408322.13,24971966.81,19407014.16,19086704.95
P12711,Alcohol dehydrogenase class-3 [OS=Rattus norvegicus],76060292.52,84965143.68,62389392.19,95097603.38,68078298.46,70149206.51,80285283.56
G3V9T7,ATPase Get3 [OS=Rattus norvegicus],31913100.48,25577877.3,25270933.79,37877235.5,23925641.66,23834247.73,26444550.09
P29476,Nitric oxide synthase 1 [OS=Rattus norvegicus],19040745.33,18234158.31,11692072.74,16220180.59,16027090.56,10768850.61,10677350.14
Q9ESV1,Leucine zipper protein 1 [OS=Rattus norvegicus],11494993.83,12825572.15,8940790.639,13685003.81,8574201.601,8031456.941,14145814.5
Q5PPL3,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating [OS=Rattus norvegicus]",25509471.97,22212498.61,39650985.82,23516736.31,24849576.47,15561389.84,23484325.45
P12368,cAMP-dependent protein kinase type II-alpha regulatory subunit [OS=Rattus norvegicus],50175467.76,49630342.3,36573579.74,56893173.84,36846769.53,36727864.24,46295731.84
P47853,Biglycan [OS=Rattus norvegicus],91823528.25,76068535.13,106937500.9,51248728.56,96677351.91,70014898.74,22417047.03
Q5M7U6,Actin-related protein 2 [OS=Rattus norvegicus],89689107.5,65005731.15,61010959.16,75415505.44,51314569.35,49912140.15,58357517.17
Q5EB81,NADH-cytochrome b5 reductase 1 [OS=Rattus norvegicus],48882440.61,44596214.14,44979970.39,53379725.88,42942175.58,45817175.5,38366960
Q5BK81,Prostaglandin reductase 2 [OS=Rattus norvegicus],30307362.48,34218547.19,25309046.83,47412855.88,29158345.16,49206158.66,27880373.92
P15943,Amyloid beta precursor like protein 2 [OS=Rattus norvegicus],15092404.79,16151633.06,30691157.11,19536229.72,28332324.71,29776270.22,14916891.48
P85971,6-phosphogluconolactonase [OS=Rattus norvegicus],23324408.77,26228292.92,18555218.02,29427617.28,24710786.61,20669576.49,23780367.97
P97878,Exocyst complex component 5 [OS=Rattus norvegicus],12751344.29,13272323.3,13740774.44,17036233.15,10449531.27,15094267.59,19118990.88
P20651,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform [OS=Rattus norvegicus],29825546.94,22994512.03,47602944.39,11112958,29288353.46,28450036.22,20882851.18
P84079,ADP-ribosylation factor 1 [OS=Rattus norvegicus],233217755.9,230532208.1,242879551.1,256531086,187985022.4,180024822.9,223092320
P13803,"Electron transfer flavoprotein subunit alpha, mitochondrial [OS=Rattus norvegicus]",63268384.33,68482383.1,52748901.61,69500110.77,49367534.1,69606083.04,64093776.9
D3ZEY4,Diacylglycerol kinase theta [OS=Rattus norvegicus],23188029.42,28108781.15,33398438.35,36006316.56,32946969.57,26383355.8,26431196.82
Q63531,Ribosomal protein S6 kinase alpha-1 [OS=Rattus norvegicus],44606064.05,42342746.15,40606820.06,44677217.06,38949094.03,38234518.73,44170285.92
Q63644,Rho-associated protein kinase 1 [OS=Rattus norvegicus],17471350.81,17482785.5,15188401.14,18303886.38,16633583.84,15175492.46,17555276.98
P30009,Myristoylated alanine-rich C-kinase substrate [OS=Rattus norvegicus],35571983.5,49705968.74,26154684.29,77097360.22,72623842.02,70479184.39,86502658.48
P10111,Peptidyl-prolyl cis-trans isomerase A [OS=Rattus norvegicus],469943542.9,412742652.9,463126071.2,472731319.1,474025647.9,348774801.3,490916330.9
G3V7Q0,DENN domain-containing protein 5A [OS=Rattus norvegicus],11616445.54,12500465.01,8712529.561,20433404.77,14117409.47,11033784.25,15087351.06
Q5PQN1,Probable E3 ubiquitin-protein ligase HERC4 [OS=Rattus norvegicus],13510281.63,12272343.78,13760280.1,9077623.875,10019526.53,8798071.602,10856728.3
Q9JJ22,Endoplasmic reticulum aminopeptidase 1 [OS=Rattus norvegicus],57587943.09,25680351.63,33321790.1,25257446.63,33091014.2,31896586.77,24658147.3
P02651,Apolipoprotein A-IV [OS=Rattus norvegicus],16218397.61,15100905.46,34399425.72,7666749.375,31966962.93,31231134.65,15676977.07
Q9Z1Y3,Cadherin-2 [OS=Rattus norvegicus],16282692.72,17356257.31,12334857.59,14089133.75,10722731.58,10836768.22,12960405.64
P19491,Glutamate receptor 2 [OS=Rattus norvegicus],17072848.07,17025853.41,14089014.04,16702784,8564297.308,14011320.96,14082169.32
Q91ZN1,Coronin-1A [OS=Rattus norvegicus],113093048,57116005.18,59914157.89,42631432.72,67450643.96,87445606.32,56086968.38
P18266,Glycogen synthase kinase-3 beta [OS=Rattus norvegicus],34729934.76,37803910.83,31696577.07,44527987.63,34826328.32,33087733.12,41408255.75
P29266,"3-hydroxyisobutyrate dehydrogenase, mitochondrial [OS=Rattus norvegicus]",39300631.08,51221015.01,45482067.77,71437797.5,51008245.21,47690796.48,50309041.69
Q8CFD0,Sideroflexin-5 [OS=Rattus norvegicus],70216290.96,67713017.61,62585323.5,77569678.16,52176739.94,68546032.37,52675717.4
Q5XIG8,Serine-threonine kinase receptor-associated protein [OS=Rattus norvegicus],55342219.74,63727467.73,54484913.65,64293891.03,50746946.66,56105341.03,54507399.02
P32577,Tyrosine-protein kinase CSK [OS=Rattus norvegicus],29569680.32,26614917.27,27615773.98,29801962.66,22601552.07,20662395.6,24955729.06
Q6Q629,Inactive dipeptidyl peptidase 10 [OS=Rattus norvegicus],15940407.91,20162095.04,19587731.22,25741388.91,15915218.98,23320737.25,21054013.59
Q03348,Receptor-type tyrosine-protein phosphatase alpha [OS=Rattus norvegicus],15819987.95,14718024.91,17182867,15253853.06,11393617.28,9333155.478,14650335.1
Q6DGG0,Peptidyl-prolyl cis-trans isomerase D [OS=Rattus norvegicus],80581158.59,75257046.95,69308476.92,77977822.22,58253572.63,69223551.74,76194437.39
P11915,Sterol carrier protein 2 [OS=Rattus norvegicus],27640599.86,25848300.56,18010154.2,32966736.13,22131381.2,23279543.29,26248760.77
P04692,Tropomyosin alpha-1 chain [OS=Rattus norvegicus],69086717.09,162992779.9,40584777.71,19777320.29,57764055.97,39121446.64,12804242.46
Q99P39,Cysteine desulfurase [OS=Rattus norvegicus],29927643.74,30440970.23,28718553.75,33829847.13,26930819.91,30412836.39,30552675.95
Q32Q06,AP-1 complex subunit mu-1 [OS=Rattus norvegicus],38828472.34,42446205.01,38565406.54,49708035.63,35195103.22,35365043.11,44485824.25
Q5HZE4,Methylthioribose-1-phosphate isomerase [OS=Rattus norvegicus],20379833.14,20115669.29,24032063.24,23626799.41,22281854.98,15686442.81,18080502.41
P22062,Protein-L-isoaspartate(D-aspartate) O-methyltransferase [OS=Rattus norvegicus],58127915.17,73056319.07,44454467.43,72479646.25,54478433.81,68128186.81,60330264.75
Q5I0D1,Glyoxalase domain-containing protein 4 [OS=Rattus norvegicus],61130598.04,60550979.26,54069225.76,63152657.5,55012193.2,55310611.35,65924836.18
O55043,Rho guanine nucleotide exchange factor 7 [OS=Rattus norvegicus],18469579.37,9673129.946,11854607.84,14193461.16,10257438.11,12368327.97,8435753.459
Q6PCU2,V-type proton ATPase subunit E 1 [OS=Rattus norvegicus],171081452.2,170801315.5,169905746.4,211425258.8,166935917.6,157965277,166412221.8
P18265,Glycogen synthase kinase-3 alpha [OS=Rattus norvegicus],17193669.26,21883944.58,17318663.75,25305287.63,19306930.11,17905593.66,20185279.53
P47245,Nardilysin [OS=Rattus norvegicus],18783980.25,13915040.85,14945371.72,15256819.31,9718926.557,12430045.84,10501276.15
P45592,Cofilin-1 [OS=Rattus norvegicus],625999638.7,656542389.3,630873398.5,716726186.9,647392841.7,586474152.5,662845256.3
P15651,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial [OS=Rattus norvegicus]",27441741.37,27241684.35,24388311.94,31859634.69,23848306.25,20145524.77,25469876.84
O88637,Ethanolamine-phosphate cytidylyltransferase [OS=Rattus norvegicus],35402659.9,35276525.57,33339656.23,44076417.31,37930073.42,29304537.65,40103233.31
P10959,Carboxylesterase 1C [OS=Rattus norvegicus],20980113.11,28585690.13,136824187,1435290.75,72482731.91,87202152.02,9566433.366
P46844,Biliverdin reductase A [OS=Rattus norvegicus],53652685.72,52738857.01,54764088.99,65551319.56,50121450.87,42546858.01,57845174.65
P04906,Glutathione S-transferase P [OS=Rattus norvegicus],172120525.8,201254789,177125393.4,215800597.3,146696170.9,123427602.8,151753803.2
P11275,Calcium/calmodulin-dependent protein kinase type II subunit alpha [OS=Rattus norvegicus],26333239.9,18936165.8,23483822.54,25121057.13,13071476.64,20881349.3,22089265.69
Q9Z1A5,NEDD8-activating enzyme E1 regulatory subunit [OS=Rattus norvegicus],18198742.8,18283538.48,16204950.02,20318882.78,12595652.87,13602507.99,21770826.45
P62836,Ras-related protein Rap-1A [OS=Rattus norvegicus],224574078,226946945.2,239969587.2,230534035.5,240664678.3,246209698.2,251725635.5
Q5RJL0,Ermin [OS=Rattus norvegicus],23254542.04,30180460.66,11849832.63,24988965.66,12928805.05,13876678.5,21036325.01
P50442,"Glycine amidinotransferase, mitochondrial [OS=Rattus norvegicus]",8812726.758,8376807.22,7748531.565,8410019.344,7621504.364,5096249.292,5374298.505
B0BNN3,Carbonic anhydrase 1 [OS=Rattus norvegicus],51831348.53,7499649.48,293890424.8,7551280.063,232777636.5,360859462.1,52449837.84
Q63009,Protein arginine N-methyltransferase 1 [OS=Rattus norvegicus],24047784.65,24503080.58,22692254.29,25065677.36,15678181.04,16453136.92,14127489.69
Q5BJT7,Coiled-coil domain-containing protein 93 [OS=Rattus norvegicus],12656098.93,14166190.51,11148122.64,15298179.31,13514013.34,14329696.92,13051021.43
D3ZXK7,E3 ubiquitin-protein ligase RNF123 [OS=Rattus norvegicus],17332027.16,14923833.57,18674961.79,14759150.97,13766441.78,10475369.23,13216652.49
O35889,Afadin [OS=Rattus norvegicus],12038049.38,13043768.91,10496262.29,13121860.16,8042093.656,9635443.694,12532325.82
P37199,Nuclear pore complex protein Nup155 [OS=Rattus norvegicus],11531330.81,8507639.326,6663130.611,9844628.688,6534905.844,7201767.085,6882736.316
P19511,"ATP synthase F(0) complex subunit B1, mitochondrial [OS=Rattus norvegicus]",238488793.3,267885969.8,237495859.1,277000013.8,214565163.3,289790114.8,214938689.4
F1M775,Protein diaphanous homolog 1 [OS=Rattus norvegicus],25310583.46,16288764.16,18824475.65,14462243.74,17428281.59,20115408.98,13278522.17
Q09426,2-hydroxyacylsphingosine 1-beta-galactosyltransferase [OS=Rattus norvegicus],88141895.5,112401125.6,96702521.33,108887673.4,94645221.01,92521955.08,126046447.1
P20650,Protein phosphatase 1A [OS=Rattus norvegicus],23458753.51,26741602.87,18805892.33,27429650.36,24271701.25,24056778.47,27327548.09
P09216,Protein kinase C epsilon type [OS=Rattus norvegicus],18092836.01,19738109.08,15338885.86,19639479.22,12825316.69,12931509.03,18966420.57
P81795,"Eukaryotic translation initiation factor 2 subunit 3, X-linked [OS=Rattus norvegicus]",6946780.294,20061185.94,14565826.27,19163971.38,14008568.93,16234405.63,16992541.95
Q1WIM1,Cell adhesion molecule 4 [OS=Rattus norvegicus],65782032.17,76196283.25,46199863.55,49891241.59,45679320.53,42443211.78,47594429.66
P18886,"Carnitine O-palmitoyltransferase 2, mitochondrial [OS=Rattus norvegicus]",36206955.69,50809877.94,39774184.55,41456707.94,39484084.88,47344852.49,52427165.41
P11530,Dystrophin [OS=Rattus norvegicus],21171996.95,16222392.54,10948816.09,18098026.47,13534783.87,13936568.29,31476762.53
P68182,cAMP-dependent protein kinase catalytic subunit beta [OS=Rattus norvegicus],67899097.33,77175056.71,68359418.83,93989277.19,58901434.39,60682895.1,68998278.35
P14141,Carbonic anhydrase 3 [OS=Rattus norvegicus],201039367,325513214.9,162189004.2,7564717.375,75343736.92,41634907.06,86912084.79
P0C2X9,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial [OS=Rattus norvegicus]",37149128.12,30484398.83,30955673.26,25726262,22224482.4,27209699.9,21860801.89
P24942,Excitatory amino acid transporter 1 [OS=Rattus norvegicus],129748152.7,125016087.1,126951380.5,140089785.3,92012839.9,100186295.9,102095895.3
O70441,Synapsin-3 [OS=Rattus norvegicus],12592824.44,13475719.85,6781794.846,17705364.44,8239776.577,6194949.276,12709112.97
P21531,Large ribosomal subunit protein uL3 [OS=Rattus norvegicus],87746058.11,68724777.36,62739259.41,91298868.22,59763338.46,67303770.48,50323680.18
Q6AYG3,Exopolyphosphatase PRUNE1 [OS=Rattus norvegicus],28142001.51,24780712.6,22639962.11,31062321.31,22338993.96,17792558.06,24818489.35
Q01205,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial [OS=Rattus norvegicus]",131460028.7,106681310.7,110590961.9,120648568.9,84940310.62,84890050.04,93811255.69
P55260,Annexin A4 [OS=Rattus norvegicus],42843175.02,32338472.41,44596738.24,41801014,46953663.8,40730642.47,38286324.65
P68101,Eukaryotic translation initiation factor 2 subunit 1 [OS=Rattus norvegicus],35057274.27,28341581.73,24005912.43,34860352.31,18404127.27,21326626.83,23756815.68
P10499,Potassium voltage-gated channel subfamily A member 1 [OS=Rattus norvegicus],38747771.73,36632507.4,33120789.22,41668754.33,35952012.23,34776766.69,41406893.37
Q5FVQ9,Tubulin-specific chaperone E [OS=Rattus norvegicus],15739852.64,16800880.47,11432973.72,21799558.19,14999759.16,17174589.42,23866424.37
Q99MS0,SEC14-like protein 2 [OS=Rattus norvegicus],26427549.01,28208460.01,27296528.38,32565052,23073095.28,22765101.17,31489474.8
Q6AYD3,Proliferation-associated protein 2G4 [OS=Rattus norvegicus],37180085.65,32458430.11,28673764.93,38053445.27,30973870.37,33436892.59,33319693.75
P10536,Ras-related protein Rab-1B [OS=Rattus norvegicus],26812507.25,27283736.05,27117805.94,29413183.63,28013274.8,27784311.37,26601643.27
Q9JJM9,Septin-5 [OS=Rattus norvegicus],73224073.12,73112541.35,67569427.29,90273709.06,63517485.48,74941845.89,75876272.26
P43138,DNA-(apurinic or apyrimidinic site) endonuclease [OS=Rattus norvegicus],17769258.59,15021056.66,12633871.83,17930894.44,13901165.89,12989937.13,11045363.87
P27881,Hexokinase-2 [OS=Rattus norvegicus],17403585.56,16020203.16,16024492.2,21722229.19,18912401.06,19389484.78,3235337.421
P13383,Nucleolin [OS=Rattus norvegicus],99774467.68,84163061.5,93740719.53,89222653.48,98957222.36,110724542,85819074.37
P19945,Large ribosomal subunit protein uL10 [OS=Rattus norvegicus],61214737.67,52567904,55155329.36,49052035.81,44816933.72,55015571.13,48615976.1
P70566,Tropomodulin-2 [OS=Rattus norvegicus],64635044.77,45018460.78,44324439.18,79133330.31,47481232.07,35921518.29,61959810.82
Q4FZT2,Protein phosphatase methylesterase 1 [OS=Rattus norvegicus],47750329.89,42005667.19,39378311.22,45549830.88,34013937.92,27403732.22,44564460.9
Q9QYU2,"Elongation factor Ts, mitochondrial [OS=Rattus norvegicus]",10757181.46,7641637.472,6793779.091,13641479.25,8011476.653,7079447.068,8241662.64
Q5RKI8,Mitochondrial potassium channel ATP-binding subunit [OS=Rattus norvegicus],30271234.13,25999077.4,24286145.69,31483304.03,22233687.33,22895933.93,24140353.43
Q66H80,Coatomer subunit delta [OS=Rattus norvegicus],29520077.56,23287235.09,21370007.75,28044270.63,21299512.16,23492100.29,25040236.07
P84083,ADP-ribosylation factor 5 [OS=Rattus norvegicus],17848707.27,15747265.54,16451065.81,18083581.63,14463225.39,13255933.89,15145627.33
Q06647,"ATP synthase subunit O, mitochondrial [OS=Rattus norvegicus]",333344740.8,348438715.5,338078565.4,377111183.7,280227238.2,298481383.6,305505222.8
Q02874,Core histone macro-H2A.1 [OS=Rattus norvegicus],33748894.85,26847492.38,30600839.64,29502568.28,32935296.27,26119590.84,30453248.62
P35053,Glypican-1 [OS=Rattus norvegicus],13409835.25,13430346.54,16819207.54,13354051.44,11938807.82,10689726.16,10170520.46
P05508,NADH-ubiquinone oxidoreductase chain 4 [OS=Rattus norvegicus],43738251.68,51073345.14,43846615.44,58794350,39838709.63,48064206.18,38083333.14
P38062,Methionine aminopeptidase 2 [OS=Rattus norvegicus],34139396.41,29250794.16,27725057.25,29566883.7,28525289.15,24330412.97,32716419.11
P21775,"3-ketoacyl-CoA thiolase A, peroxisomal [OS=Rattus norvegicus]",9722520.493,9428920.09,9429371.791,12521822.59,6395833.163,3876682.56,10658668.24
P47728,Calretinin [OS=Rattus norvegicus],56879087.09,49063584.46,48050075.78,63345970.25,30166338.91,24445678.17,36595506.04
Q68FR9,Elongation factor 1-delta [OS=Rattus norvegicus],20627566.8,31128677.88,19000978.49,28915913.63,19444172.5,19107571.91,25669237.4
Q924S1,1-acyl-sn-glycerol-3-phosphate acyltransferase delta [OS=Rattus norvegicus],67954869.36,68558845.86,69720652.4,78814241.88,78029334.64,58871414.18,78412018.18
P08010,Glutathione S-transferase Mu 2 [OS=Rattus norvegicus],25015010.79,26645255.16,27649099.42,14190768.84,21666732.36,17707407.87,13098094.23
Q6P7R8,Very-long-chain 3-oxoacyl-CoA reductase [OS=Rattus norvegicus],94513092.48,108750049.5,107148719.1,114947965.1,123798455.7,99252700.88,108945458.3
Q68FW9,COP9 signalosome complex subunit 3 [OS=Rattus norvegicus],46142792.14,45749721.05,47633426.73,48614038,39749452.88,41049937.44,43629440.21
Q5XI81,RNA-binding protein FXR1 [OS=Rattus norvegicus],14666138.61,18197735.62,10171811.16,12316515.83,13986748.33,13689640.35,19051493.73
Q9QVC8,Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Rattus norvegicus],56653153.79,63555729.59,48564237.58,67261344.47,46079590.31,41273987.31,66271603.07
Q5XIH7,Prohibitin-2 [OS=Rattus norvegicus],172335629.5,139090971.6,157249724.3,170840195.4,143608043,162883941.6,143174401.4
Q07205,Eukaryotic translation initiation factor 5 [OS=Rattus norvegicus],54597823.88,48936723.14,51634126.65,63142834.56,49637332.04,44109928.06,56583885.65
Q9ESS6,Basal cell adhesion molecule [OS=Rattus norvegicus],12711629.28,11039745.66,10125395.14,9111501,9604223.483,12433008.33,8740133.705
P05712,Ras-related protein Rab-2A [OS=Rattus norvegicus],84275900.6,90642770.62,96433921.65,114808188.6,83948755.38,73699409.78,83957083.64
P06214,Delta-aminolevulinic acid dehydratase [OS=Rattus norvegicus],20058473.36,21741426.55,24568643.18,21160704.25,20231423.73,18775177.09,16846109.13
Q99PF5,Far upstream element-binding protein 2 [OS=Rattus norvegicus],22900199.15,22124014.18,14138135.97,23566234.81,15693421.05,19039478.44,17630412.59
P08753,Guanine nucleotide-binding protein G(i) subunit alpha-3 [OS=Rattus norvegicus],10771468.34,8764943.067,7635589.298,11083492.88,11643750.52,12170415.98,12209585.77
Q62636,Ras-related protein Rap-1b [OS=Rattus norvegicus],8249006.305,9354501.363,9328607.358,8489040.5,6119022.39,5173096.057,6031200.176
P69060,N-acylneuraminate cytidylyltransferase [OS=Rattus norvegicus],14347973.19,14736488.91,12227270.84,18691218.72,6692091.424,6406350.986,9616067.606
Q6AYC4,Macrophage-capping protein [OS=Rattus norvegicus],25242415.18,16440095.39,14498898.78,19693544.25,19338753.48,19982181.76,12907685.19
P04639,Apolipoprotein A-I [OS=Rattus norvegicus],51020869.79,39007446.64,107385532.1,6842339.25,98689136.82,131732209.8,31355308.03
Q63616,Vacuolar protein sorting-associated protein 33B [OS=Rattus norvegicus],17294165.77,15668963.82,13491120.3,15714557.94,10774885.97,12515594.98,17540471.06
P20171,GTPase HRas [OS=Rattus norvegicus],37129286.27,30486930.8,32673103.55,35345440.94,35837715.51,34292582.39,37185698.72
P15087,Carboxypeptidase E [OS=Rattus norvegicus],25622615.97,20874126.19,40103930.29,26193263.83,32919362.45,35443409.14,22456899.06
B0LT89,Serine/threonine-protein kinase 24 [OS=Rattus norvegicus],27488209.86,16279631.47,18857532.1,23335501.39,13663382.07,14190217.57,19678217.49
Q9JK25,CAP-Gly domain-containing linker protein 1 [OS=Rattus norvegicus],2711487.949,7976316.04,5392471.682,6622720.813,4984025.942,5281670.312,4580851.653
O08618,Phosphoribosyl pyrophosphate synthase-associated protein 2 [OS=Rattus norvegicus],34328241.27,26023478.14,30899850.58,34123526.25,28206639.82,42915216.92,48979831.01
P16446,Phosphatidylinositol transfer protein alpha isoform [OS=Rattus norvegicus],120400981.2,134808048.5,116826696.5,156727540.8,121064707.1,116543353.3,130736095.1
Q6AY09,Heterogeneous nuclear ribonucleoprotein H2 [OS=Rattus norvegicus],56463580.13,53771233.33,46961985.27,64207712.55,52728720.08,57070589.67,54047753.46
O35824,DnaJ homolog subfamily A member 2 [OS=Rattus norvegicus],33590041.74,28686883.13,28240680.77,27170708.06,26947166.98,43635867.84,42697594.03
P17256,Mevalonate kinase [OS=Rattus norvegicus],22293168.83,24214516.35,21833980.51,23549123.08,25436307.53,17112992.8,25220513.71
Q4QQT4,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform [OS=Rattus norvegicus],138362419,117465188.3,144281514.9,140622547.9,110267934,87675434.67,109835972.1
P23711,Heme oxygenase 2 [OS=Rattus norvegicus],38694127.24,38867790.25,55981985.75,60554457.56,58640689.6,60807915.29,61233546.85
Q704S8,Carnitine O-acetyltransferase [OS=Rattus norvegicus],43641399.61,46832345.77,31887101,51830421.27,35467631.62,34384898.67,37827376.9
P62703,Small ribosomal subunit protein eS4 [OS=Rattus norvegicus],88936320.58,86542266.68,83928045.65,87277103.63,69082506.84,71585766.1,55529351.82
Q5EB77,Ras-related protein Rab-18 [OS=Rattus norvegicus],30591965.35,30543533.03,39741967.29,27855612.19,37177236.45,28645153.64,54915693.34
Q5XIC0,Enoyl-CoA delta isomerase 2 [OS=Rattus norvegicus],31416859.48,39035466.1,27178148.46,41914453.94,19873440.33,26890147.83,27738201.85
O08815,STE20-like serine/threonine-protein kinase [OS=Rattus norvegicus],14045485.41,12881813.53,12136713.74,11502600.16,10081321.98,14605525.45,11227217.14
C9WPN6,"Eukaryotic translation initiation factor 2 subunit 3, Y-linked [OS=Rattus norvegicus]",40834580.32,38511257.84,31969720.6,38671570.69,33288174.96,34327258.51,37496381.85
B1H267,Sorting nexin-5 [OS=Rattus norvegicus],38631313.03,34072964.42,31919438.29,30035610.56,29224034.57,34055398.28,33331512.41
Q9ES54,Nuclear protein localization protein 4 homolog [OS=Rattus norvegicus],28182408.95,18993447.27,12849780.18,22746255.47,19827960.68,20322845.45,22077887.25
O88656,Actin-related protein 2/3 complex subunit 1B [OS=Rattus norvegicus],27590171.38,16127751.43,14844596.02,16950716.28,17588718.2,17719417.32,9350878.764
P04256,Heterogeneous nuclear ribonucleoprotein A1 [OS=Rattus norvegicus],47376530.47,39449582.76,37754881.86,43096522.81,33088730.19,39368317.82,34510400.54
P60123,RuvB-like 1 [OS=Rattus norvegicus],22371057.13,17320163.96,17441061.62,19133216.94,16245978.7,14446924.28,18130133.75
